prevents;RegulatoryOperators
selecting;EconomicOperands
May;FunctionWords
SEC 939G;<div class="ex4
Rule 436g;<div class="ex5
SEC 939H Sense;<div class="ex4
SUBTITLE D;<div class="ex2
Securitization;EconomicOperands
Process;EconomicOperands
SEC 941;<div class="ex4
the Securities Exchange Act of 1934 15 USC 78ca;LegalReferences
77;<div class="ex6
Asset-backed security;EconomicOperands
financial asset;EconomicOperands
lease;EconomicOperands
mortgage;EconomicOperands
secured;EconomicOperands
collateralized mortgage obligation;EconomicOperands
collateralized debt obligation;EconomicOperands
bond;EconomicOperands
collateralized debt obligations;EconomicOperands
none;FunctionWords
Credit risk;EconomicOperands
SEC 15G;<div class="ex4
section 3c;LegalReferences
securitizer;EconomicOperands
organizes;EconomicOperands
initiates;EconomicOperands
selling;EconomicOperands
originator;EconomicOperands
creates;EconomicOperands
Residential mortgages;EconomicOperands
residential mortgage;EconomicOperands
hedging;EconomicOperands
5 percent;Attributes
qualified residential mortgage;EconomicOperands
qualified residential mortgages;EconomicOperands
specify;EconomicOperands
permissible;Attributes
purchaser;EconomicOperands
negotiates;EconomicOperands
holds;EconomicOperands
pool;EconomicOperands
representations;EconomicOperands
securitization;EconomicOperands
political subdivision;EconomicOperands
section 3a2;LegalReferences
qualified;EconomicOperands
scholarship;EconomicOperands
section 150d2;LegalReferences
Asset;EconomicOperands
securitizers;EconomicOperands
different classes;FunctionWords
residential mortgages;EconomicOperands
mortgages;EconomicOperands
deem;RegulatoryOperators
characteristics;EconomicOperands
Originators;EconomicOperands
businesses;EconomicOperands
Exemptions;RegulatoryOperators
exemptions;RegulatoryOperators
Applicable;FunctionWords
originators;EconomicOperands
B encourage;<div class="ex7
Farm credit system;EconomicOperands
purchased;EconomicOperands
Farm Credit Administration;EconomicOperands
Federal Agricultural Mortgage Corporation;EconomicOperands
Exemption;RegulatoryOperators
Qualified residential mortgage;EconomicOperands
features;EconomicOperands
lower;EconomicOperands
qualify;EconomicOperands
mitigating;EconomicOperands
shock;EconomicOperands
adjustable rate mortgages;EconomicOperands
guarantee;EconomicOperands
reduces;EconomicOperands
balloon payments;EconomicOperands
negative;EconomicOperands
amortization;EconomicOperands
demonstrated;EconomicOperands
defining;EconomicOperands
qualified mortgage;EconomicOperands
Lending;EconomicOperands
the Consumer Financial Protection Act of 2010;LegalReferences
Condition;EconomicOperands
ensuring;RegulatoryOperators
enforced;EconomicOperands
in addition to;LogicalConnectors
backed;EconomicOperands
increasing;EconomicOperands
Federally;EconomicOperands
Statements;EconomicOperands
Financial Accounting Standards Board;EconomicOperands
continued;EconomicOperands
SEC 942;<div class="ex4
Section 15d;LegalReferences
d Supplementary;<div class="ex5
Asset-backed securities;EconomicOperands
duty;EconomicOperands
termination;EconomicOperands
Classification;EconomicOperands
Section 7;LegalReferences
the Securities Act of 1933 15 USC 77g;LegalReferences
unique;EconomicOperands
SEC 943;<div class="ex4
Representations;EconomicOperands
trusts;EconomicOperands
aggregated;EconomicOperands
SEC 944;<div class="ex4
eliminated;FunctionWords
Section 4;LegalReferences
the Securities Act of 1933 15 USC 77d;LegalReferences
paragraph 5;LegalReferences
SEC 945;<div class="ex4
SEC 946;<div class="ex4
Financial Services;EconomicOperands
beneficial;EconomicOperands
bubbles;EconomicOperands
estimate;EconomicOperands
minimizing;EconomicOperands
creditors;EconomicOperands
function of;EconomicOperands
regional;EconomicOperands
transparent;EconomicOperands
in concert;EconomicOperands
monetary policy;EconomicOperands
SUBTITLE E;<div class="ex2
SEC 951;<div class="ex4
Shareholder;EconomicOperands
section 14 15 USC 78n;LegalReferences
SEC 14A;<div class="ex4
shareholder;EconomicOperands
Separate;EconomicOperands
shareholders;EconomicOperands
votes;EconomicOperands
resolutions;EconomicOperands
merger;EconomicOperands
consolidation;EconomicOperands
disposition;EconomicOperands
understandings;EconomicOperands
executive officers;EconomicOperands
acquiring;EconomicOperands
deferred;EconomicOperands
contingent;EconomicOperands
executive officer;EconomicOperands
fiduciary;EconomicOperands
proposals;EconomicOperands
inclusion;LogicalConnectors
manager;EconomicOperands
section 13f;LegalReferences
reported publicly;EconomicOperands
burdens;EconomicOperands
SEC 952;<div class="ex4
The Securities Exchange Act of 1934 15 USC 78 et seq;LegalReferences
section 753;LegalReferences
SEC 10C;<div class="ex4
Listing;EconomicOperands
controlled company;EconomicOperands
reasons;EconomicOperands
select;EconomicOperands
consultant;EconomicOperands
owned;EconomicOperands
Direct;EconomicOperands
This paragraph;LegalReferences
fulfillment;EconomicOperands
This subsection;LegalReferences
360 days;Attributes
Opportunity;EconomicOperands
Controlled company;EconomicOperands
SEC 953 Executive;<div class="ex4
versus;FunctionWords
the Securities Exchange Act of 1934 15 USC 78n;LegalReferences
shows;EconomicOperands
actually;LogicalConnectors
distributions;EconomicOperands
Total;Attributes
SEC 954;<div class="ex4
section 952;LegalReferences
SEC 10D;<div class="ex4
in the event that;LogicalConnectors
due to;LogicalConnectors
recover;EconomicOperands
3-year;Attributes
SEC 955;<div class="ex4
financial instruments;EconomicOperands
collars;EconomicOperands
hedge;EconomicOperands
SEC 956;<div class="ex4
Arrangements;EconomicOperands
9 months;Attributes
appropriate Federal regulators;EconomicOperands
covered financial institution;EconomicOperands
appropriate Federal regulator;EconomicOperands
structures;EconomicOperands
covered financial institutions;EconomicOperands
excessive;EconomicOperands
rules of construction;Other
arrangement;EconomicOperands
feature;EconomicOperands
inappropriate;EconomicOperands
subsections a or b;LegalReferences
insured depository institutions;EconomicOperands
section 39c;LegalReferences
section 505;LegalReferences
Gramm-Leach-Bliley Act;LegalReferences
treated;RegulatoryOperators
subtitle A;LegalReferences
National Credit Union Administration Board;EconomicOperands
depository institution holding company;EconomicOperands
section 15;LegalReferences
section 202a11;LegalReferences
Financial Institutions;EconomicOperands
SEC 957;<div class="ex4
Voting;EconomicOperands
Section 6b;LegalReferences
the Securities Exchange Act of 1934 15 USC 78fb;LegalReferences
paragraph 9;LegalReferences
clauses i through v;LegalReferences
subclauses I through V;LegalReferences
clause iv;LegalReferences
beneficial owner;EconomicOperands
section 12;LegalReferences
SUBTITLE F;<div class="ex2
SEC 961;<div class="ex4
filings;Other
Signature;EconomicOperands
subsection b2;LegalReferences
signed;EconomicOperands
Inspections;EconomicOperands
Examinations;EconomicOperands
90-day;Attributes
relates;EconomicOperands
design;EconomicOperands
New;EconomicOperands
Acting;EconomicOperands
Corporate;EconomicOperands
area;EconomicOperands
relevant to;LogicalConnectors
SEC 962 Triennial;<div class="ex4
a Triennial;<div class="ex5
Once;FunctionWords
skills;EconomicOperands
units;EconomicOperands
divisions;EconomicOperands
unusually;EconomicOperands
numbers of;FunctionWords
managers;EconomicOperands
J;<div class="ex7
since;LogicalConnectors
human;EconomicOperands
preparing;EconomicOperands
Reimbursements;EconomicOperands
therefor;FunctionWords
Crediting;EconomicOperands
reimbursements;EconomicOperands
Expenses;EconomicOperands
SEC 963;<div class="ex4
2 Attestation;<div class="ex6
chief;EconomicOperands
SEC 964;<div class="ex4
section 15A;LegalReferences
cooperation;EconomicOperands
administrators;EconomicOperands
pending;FunctionWords
SEC 965;<div class="ex4
h Examiners;<div class="ex5
Trading;EconomicOperands
Markets;EconomicOperands
organizational;EconomicOperands
Investment;EconomicOperands
SEC 966 Suggestion;<div class="ex4
SEC 4D;<div class="ex4
a Suggestion;<div class="ex5
1 Hotline;<div class="ex6
telephone;EconomicOperands
A suggestions;<div class="ex7
allegations;EconomicOperands
Recognition;EconomicOperands
Funding;EconomicOperands
SEC 967;<div class="ex4
reform;EconomicOperands
restructuring;EconomicOperands
comprehensive;EconomicOperands
SECs;EconomicOperands
elimination;EconomicOperands
offices;EconomicOperands
put;Other
high-frequency trading;EconomicOperands
technological;EconomicOperands
workplace;EconomicOperands
accountants;EconomicOperands
diversity;EconomicOperands
skill;EconomicOperands
fosters;EconomicOperands
civil service;EconomicOperands
promotes;EconomicOperands
Consultant;EconomicOperands
missions;EconomicOperands
SEC 968;<div class="ex4
revolving;EconomicOperands
leave;EconomicOperands
many;FunctionWords
did;FunctionWords
Corporate Governance;EconomicOperands
SEC 971 Proxy;<div class="ex4
a Proxy;<div class="ex5
Section 14a;LegalReferences
the Securities Exchange Act of 1934 15 USC 78na;LegalReferences
follow;EconomicOperands
supplied;EconomicOperands
SEC 972;<div class="ex4
SEC 14B;<div class="ex4
SUBTITLE H;<div class="ex2
Municipal;EconomicOperands
SEC 975;<div class="ex4
municipal advisors;EconomicOperands
municipal entity;EconomicOperands
obligated person;EconomicOperands
municipal financial products;EconomicOperands
solicitation of a municipal entity or obligated person;EconomicOperands
engages;EconomicOperands
composed;EconomicOperands
consist of;EconomicOperands
departments;EconomicOperands
obligated persons;EconomicOperands
solicitations;EconomicOperands
clause iii;LegalReferences
elections;EconomicOperands
lengths;EconomicOperands
the whole;FunctionWords
regulate;RegulatoryOperators
That;FunctionWords
subparagraph G;LegalReferences
subparagraph J;LegalReferences
charges;EconomicOperands
timeframes;EconomicOperands
subparagraph K;LegalReferences
portfolio;EconomicOperands
L;<div class="ex7
in conjunction with;FunctionWords
automated;EconomicOperands
enterprises;EconomicOperands
securities market;EconomicOperands
professionals;EconomicOperands
delivered;EconomicOperands
section 19b;LegalReferences
guidance;EconomicOperands
designees;EconomicOperands
Discipline;EconomicOperands
contravention;EconomicOperands
paragraph 6B;LegalReferences
Fines;EconomicOperands
equally;LogicalConnectors
accounted;EconomicOperands
separately;EconomicOperands
directed;RegulatoryOperators
Issuance;EconomicOperands
guaranteed investment contract;EconomicOperands
withdrawal;EconomicOperands
bid;EconomicOperands
interest rate;EconomicOperands
dates;EconomicOperands
investment strategies;EconomicOperands
guaranteed investment contracts;EconomicOperands
undertakes;EconomicOperands
advisors;EconomicOperands
placement agents;EconomicOperands
section 2a11;LegalReferences
traditional;EconomicOperands
municipal financial product;EconomicOperands
person associated with a municipal advisor;EconomicOperands
partner;EconomicOperands
occupying;EconomicOperands
plan;EconomicOperands
sponsored;EconomicOperands
indirect;EconomicOperands
undertaking;EconomicOperands
retaining;EconomicOperands
generally;FunctionWords
enterprise;EconomicOperands
Registered;EconomicOperands
subsection b4;LegalReferences
Accounts;EconomicOperands
others;FunctionWords
Section 17a1;LegalReferences
SEC 976;<div class="ex4
1 broadly;<div class="ex6
2 compare;<div class="ex6
bonds;EconomicOperands
advisability;EconomicOperands
repeal;EconomicOperands
SEC 977;<div class="ex4
executions;EconomicOperands
market transparency;EconomicOperands
discovery;EconomicOperands
credit enhancements;EconomicOperands
innovations;EconomicOperands
and liquidity;EconomicOperands
with reference to;LogicalConnectors
Responses;EconomicOperands
SEC 978;<div class="ex4
Governmental;EconomicOperands
Accounting Standards;EconomicOperands
section 912;LegalReferences
adequately;Attributes
governors;EconomicOperands
legislators;EconomicOperands
equitable;Attributes
according to;FunctionWords
governments;EconomicOperands
budgeted;EconomicOperands
Rules of construction;Other
Fees;EconomicOperands
receipts;EconomicOperands
C Noninterference;<div class="ex7
SEC 979;<div class="ex4
c Staffing;<div class="ex5
margining;EconomicOperands
SEC 981;<div class="ex4
Section 2a;<div class="ex5
the Sarbanes-Oxley Act of 2002 15 USC 7201a;LegalReferences
Foreign auditor oversight authority;EconomicOperands
foreign auditor oversight authority;EconomicOperands
Share;EconomicOperands
Section 105b5;LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215b5;LegalReferences
Section 105b5A;LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7215b5A;LegalReferences
SEC 982;<div class="ex4
Title I;LegalReferences
SEC 110;<div class="ex4
Audit report;EconomicOperands
opinion;EconomicOperands
asserts;EconomicOperands
expressed;EconomicOperands
section 3a4;LegalReferences
section 17e1A;LegalReferences
Dealer;EconomicOperands
section 3a5;LegalReferences
Professional standards;EconomicOperands
section 19a;LegalReferences
section 13b;LegalReferences
the Securities Exchange Act of 1934 15 USC 78am;LegalReferences
audit reports;EconomicOperands
dealt;EconomicOperands
B auditing;<div class="ex7
engagements;EconomicOperands
preparation;EconomicOperands
section 103a;LegalReferences
Self-regulatory organization;EconomicOperands
Section 101;LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7211;LegalReferences
Section 102;LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7212;LegalReferences
paragraph 2A;LegalReferences
d Auditing;<div class="ex5
Section 103a;LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7213a;LegalReferences
Section 104a;LegalReferences
the Sarbanes-Oxley Act of 2002 15 USC 7214a;LegalReferences
differentiation;EconomicOperands
schedules;EconomicOperands
prior approval;RegulatoryOperators
section 107b;LegalReferences
anything;FunctionWords
section 102;LegalReferences
Section 17e1A;LegalReferences
Investigations;EconomicOperands
Section 105c7B;LegalReferences
