key;category;total_count
FACTUAL;EconomicOperands;2
FAIL;EconomicOperands;8
FAILED;EconomicOperands;13
FAILS;EconomicOperands;16
FAILURE;EconomicOperands;57
FAILURES;EconomicOperands;2
FAIR;EconomicOperands;42
FAIR LENDING;EconomicOperands;21
FAIR TREATMENT;EconomicOperands;1
FAIRLY;EconomicOperands;3
FAIRNESS;EconomicOperands;4
FAIRS;EconomicOperands;1
FALL;EconomicOperands;5
FALLING;EconomicOperands;1
FALSE;EconomicOperands;22
FALSELY;EconomicOperands;1
FALSITY;EconomicOperands;1
FAMILIES;EconomicOperands;10
FAMILY;EconomicOperands;10
FAMILY OFFICE;EconomicOperands;17
FANNIE MAE;EconomicOperands;17
FARM CREDIT ADMINISTRATION;EconomicOperands;13
FARM CREDIT SYSTEM;EconomicOperands;10
FAST TRACK;EconomicOperands;1
FATALITIES;EconomicOperands;1
FAVORABLE;EconomicOperands;6
FAVORS;EconomicOperands;2
FDIC;EconomicOperands;4
FDIC INSURED;EconomicOperands;4
FEASABILITY;EconomicOperands;1
FEASIBILITY;EconomicOperands;13
FEATURE;EconomicOperands;1
FEATURES;EconomicOperands;5
FEDERAL;EconomicOperands;545
FEDERAL AGENCY;EconomicOperands;59
FEDERAL AGRICULTURAL MORTGAGE CORPORATION;EconomicOperands;2
FEDERAL ASSISTANCE;EconomicOperands;10
FEDERAL BANKING AGENCIES;EconomicOperands;63
FEDERAL BANKING AGENCY;EconomicOperands;20
FEDERAL CONSUMER FINANCIAL LAW;EconomicOperands;77
FEDERAL CREDIT UNION;EconomicOperands;4
FEDERAL CREDIT UNION ACT;EconomicOperands;2
FEDERAL DEPOSIT INSURANCE CORPORATION;EconomicOperands;110
FEDERAL EMPLOYEE RETIREMENT PROGRAM;EconomicOperands;4
FEDERAL ENERGY REGULATORY COMMISSION;EconomicOperands;9
FEDERAL FINANCIAL REGULATORY AGENCY;EconomicOperands;4
FEDERAL HOME LOAN MORTGAGE CORPORATION;EconomicOperands;7
FEDERAL INSURANCE OFFICE;EconomicOperands;13
FEDERAL LABOR RELATIONS AUTHORITY;EconomicOperands;1
FEDERAL NATIONAL MORTGAGE ASSOCIATION;EconomicOperands;7
FEDERAL REGULATORY AGENCY;EconomicOperands;9
FEDERAL RESERVE;EconomicOperands;172
FEDERAL RESERVE BOARD;EconomicOperands;1
FEDERAL RESERVE SYSTEM RETIREMENT PLAN;EconomicOperands;24
FEDERAL RESERVE SYSTEM THRIFT PLAN;EconomicOperands;17
FEDERAL RESERVE SYSTEM TRANSFERRED EMPLOYEE;EconomicOperands;6
FEDERAL SAVINGS AND LOAN INSURANCE CORPORATION;EconomicOperands;6
FEDERAL SAVINGS ASSOCIATION;EconomicOperands;54
FEDERALLY;EconomicOperands;27
FEDERALLY INSURED DEPOSITORY INSTITUTION;EconomicOperands;6
FEE;EconomicOperands;71
FEE APPRAISER;EconomicOperands;3
FEE STRUCTURE;EconomicOperands;1
FEEDS;EconomicOperands;1
FEE-FOR-SERVICE;EconomicOperands;1
FEES;EconomicOperands;109
FELLOWSHIP PROGRAM;EconomicOperands;2
FELONY;EconomicOperands;2
FERC;EconomicOperands;1
FHA-APPROVED;EconomicOperands;1
FHA-INSURED;EconomicOperands;1
FHFA;EconomicOperands;2
FICTITIOUS;EconomicOperands;6
FIDUCIARY;EconomicOperands;25
FIELD;EconomicOperands;7
FILE;EconomicOperands;52
FILED;EconomicOperands;60
FILER;EconomicOperands;2
FILES;EconomicOperands;15
FILING DATE;EconomicOperands;11
FILLED;EconomicOperands;1
FILLING;EconomicOperands;2
FINAL;EconomicOperands;143
FINANCE;EconomicOperands;83
FINANCED;EconomicOperands;5
FINANCIAL;EconomicOperands;542
FINANCIAL ACCOUNTING FOUNDATION;EconomicOperands;2
FINANCIAL ACCOUNTING STANDARDS BOARD;EconomicOperands;1
FINANCIAL ACTIVITIES;EconomicOperands;34
FINANCIAL ASSET;EconomicOperands;3
FINANCIAL ASSETS;EconomicOperands;6
FINANCIAL COMPANY;EconomicOperands;84
FINANCIAL CONDITION;EconomicOperands;21
FINANCIAL CONTRACT;EconomicOperands;3
FINANCIAL CRISIS;EconomicOperands;1
FINANCIAL ENTITY;EconomicOperands;10
FINANCIAL FIRMS;EconomicOperands;5
FINANCIAL HOLDING COMPANIES;EconomicOperands;1
FINANCIAL HOLDING COMPANY;EconomicOperands;12
FINANCIAL INDUSTRY REGULATORY AUTHORITY;EconomicOperands;2
FINANCIAL INSTITUTION;EconomicOperands;101
FINANCIAL INSTITUTIONS;EconomicOperands;89
FINANCIAL INSTRUMENT;EconomicOperands;5
FINANCIAL LITERACY;EconomicOperands;23
FINANCIAL LITERACY AND EDUCATION COMMISSION;EconomicOperands;5
FINANCIAL MARKET UTILITY;EconomicOperands;31
FINANCIAL MARKETS;EconomicOperands;24
FINANCIAL PRODUCT;EconomicOperands;57
FINANCIAL PRODUCT OR SERVICE;EconomicOperands;9
FINANCIAL SERVICES;EconomicOperands;18
FINANCIAL STABILITY;EconomicOperands;70
FINANCIAL STABILITY OVERSIGHT COUNCIL;EconomicOperands;24
FINANCIAL STATEMENTS;EconomicOperands;10
FINANCIAL SYSTEM;EconomicOperands;73
FINANCIAL SYSTEMS;EconomicOperands;1
FINANCIAL TRANSACTION;EconomicOperands;18
FINANCIAL TRANSACTION DATA;EconomicOperands;2
FINANCIALLY SETTLE;EconomicOperands;1
FINANCING;EconomicOperands;30
FINANCING CORPORATION;EconomicOperands;1
FIND;EconomicOperands;6
FINDERS;EconomicOperands;1
FINDING;EconomicOperands;26
FINDINGS;EconomicOperands;50
FINDINGS CONCLUSIONS;EconomicOperands;6
FINDS;EconomicOperands;42
FINDS GOOD;EconomicOperands;1
FINE;EconomicOperands;3
FINED;EconomicOperands;3
FINES;EconomicOperands;10
FINGERPRINTING;EconomicOperands;1
FIREWALLS;EconomicOperands;1
FIRM;EconomicOperands;57
FIRMS;EconomicOperands;19
FIRST-CLASS;EconomicOperands;2
FIRST-LOSS;EconomicOperands;1
FIRST-TIME;EconomicOperands;2
FISCAL;EconomicOperands;98
FITNESS;EconomicOperands;5
FIX;EconomicOperands;13
FIXED;EconomicOperands;12
FIXED RATE;EconomicOperands;9
FIXED-INCOME;EconomicOperands;1
FIXED-RATE;EconomicOperands;2
FIXTURES;EconomicOperands;1
FLAGRANT;EconomicOperands;1
FLEXIBILITY;EconomicOperands;4
FLEXIBLE WORK SCHEDULES;EconomicOperands;2
FLOATING;EconomicOperands;1
FLOOD;EconomicOperands;3
FLOOD INSURANCE;EconomicOperands;10
FLOOR;EconomicOperands;7
FLOOR BROKER;EconomicOperands;4
FLOOR TRADER;EconomicOperands;4
FLOW;EconomicOperands;4
FLOWS;EconomicOperands;1
FLUCTUATIONS;EconomicOperands;1
FOCUS;EconomicOperands;7
FOCUSED;EconomicOperands;1
FOIA;EconomicOperands;2
FOLLOW;EconomicOperands;13
FOLLOWED;EconomicOperands;2
FOLLOW-UP;EconomicOperands;4
FONT;EconomicOperands;1
FORBEARANCES;EconomicOperands;1
FORCE;EconomicOperands;10
FORCE MAJEURE;EconomicOperands;1
FORCED;EconomicOperands;2
FORCE-PLACED;EconomicOperands;1
FORCE-PLACED INSURANCE;EconomicOperands;12
FORECASTS;EconomicOperands;3
FORECLOSED;EconomicOperands;3
FORECLOSURE;EconomicOperands;52
FORECLOSURE-RELATED;EconomicOperands;1
FORECLOSURES;EconomicOperands;7
FOREGOING;EconomicOperands;6
FOREIGN;EconomicOperands;185
FOREIGN AUDITOR OVERSIGHT AUTHORITY;EconomicOperands;7
FOREIGN BANK;EconomicOperands;38
FOREIGN BANKS;EconomicOperands;24
FOREIGN EXCHANGE;EconomicOperands;7
FOREIGN EXCHANGE FORWARD;EconomicOperands;16
FOREIGN EXCHANGE SWAP;EconomicOperands;20
FOREIGN GOVERNMENT;EconomicOperands;17
FOREIGN LAW ENFORCEMENT AUTHORITY;EconomicOperands;4
FOREIGN NONBANK FINANCIAL COMPANY;EconomicOperands;13
FOREIGN PRIVATE ADVISER;EconomicOperands;3
FOREIGN-BASED;EconomicOperands;8
FORESEEABLE;EconomicOperands;5
FORFEIT;EconomicOperands;2
FORGERY;EconomicOperands;1
FORM;EconomicOperands;127
FORM 8K;EconomicOperands;1
FORMAL;EconomicOperands;9
FORMALIZE;EconomicOperands;1
FORMAT;EconomicOperands;19
FORMATION;EconomicOperands;6
FORMATS;EconomicOperands;12
FORMER;EconomicOperands;7
FORMERLY;EconomicOperands;4
FORMING;EconomicOperands;1
FORMS;EconomicOperands;11
FORMULA;EconomicOperands;4
FORMULAE;EconomicOperands;1
FORMULAIC;EconomicOperands;1
FORMULAS;EconomicOperands;1
FOR-PROFIT;EconomicOperands;2
FORTHWITH;EconomicOperands;1
FORUM;EconomicOperands;2
FORWARD;EconomicOperands;18
FORWARD CONTRACT;EconomicOperands;6
FORWARD CONTRACTS;EconomicOperands;4
FORWARD-LOOKING;EconomicOperands;2
FORWARDS;EconomicOperands;3
FOSTER;EconomicOperands;2
FOSTERS;EconomicOperands;1
FOUNDATIONS;EconomicOperands;1
FRAMEWORK;EconomicOperands;7
FRAUD;EconomicOperands;46
FRAUD-RELATED;EconomicOperands;3
FRAUDS;EconomicOperands;3
FRAUDULENT;EconomicOperands;18
FREDDIE MAC;EconomicOperands;16
FREE;EconomicOperands;10
FREELY;EconomicOperands;1
FREQUENCY;EconomicOperands;12
FREQUENCY OF;EconomicOperands;8
FREQUENT;EconomicOperands;2
FREQUENTLY;EconomicOperands;1
FRIVOLOUS;EconomicOperands;2
FSLIC;EconomicOperands;2
FULFILL;EconomicOperands;9
FULFILLED;EconomicOperands;1
FULFILLING;EconomicOperands;3
FULFILLMENT;EconomicOperands;8
FULFILLS;EconomicOperands;2
FULL;EconomicOperands;30
FULL FAITH;EconomicOperands;1
FULL-TIME;EconomicOperands;5
FULLY;EconomicOperands;27
FULLY GUARANTEED;EconomicOperands;4
FULLY INDEXED RATE;EconomicOperands;2
FULLY-INDEXED;EconomicOperands;1
FUNCTION;EconomicOperands;26
FUNCTION OF;EconomicOperands;22
FUNCTIONAL;EconomicOperands;4
FUNCTIONAL SIMILARITY;EconomicOperands;1
FUNCTIONALITY;EconomicOperands;2
FUNCTIONALLY;EconomicOperands;2
FUNCTIONALLY REGULATED SUBSIDIARIES;EconomicOperands;3
FUNCTIONALLY REGULATED SUBSIDIARY;EconomicOperands;16
FUNCTIONING;EconomicOperands;3
FUNCTIONS;EconomicOperands;115
FUNCTIONS OF;EconomicOperands;59
FUND;EconomicOperands;261
FUNDAMENTALLY;EconomicOperands;1
FUNDED;EconomicOperands;10
FUNDING;EconomicOperands;53
FUNDS;EconomicOperands;180
FURNISH;EconomicOperands;17
FURNISH COPIES;EconomicOperands;1
FURNISHED;EconomicOperands;16
FURNISHES;EconomicOperands;2
FURNISHING;EconomicOperands;5
FURNITURE;EconomicOperands;1
FURTHERANCE;EconomicOperands;17
FURTHERING;EconomicOperands;2
FUTURE;EconomicOperands;75
FUTURES;EconomicOperands;60
FUTURES COMMISSION MERCHANT;EconomicOperands;37
GAIN;EconomicOperands;10
GAINS;EconomicOperands;3
GAINS AND LOSSES RESULTING;EconomicOperands;2
GAMING;EconomicOperands;3
GAO;EconomicOperands;12
GAO AUDIT;EconomicOperands;3
GAPS;EconomicOperands;7
GAS;EconomicOperands;1
GASB;EconomicOperands;8
GATEKEEPER ROLE;EconomicOperands;1
GATEKEEPERS;EconomicOperands;1
GATEWAYS;EconomicOperands;1
GATHER;EconomicOperands;4
GATHERING;EconomicOperands;4
GENDER;EconomicOperands;4
GENDER-BASED;EconomicOperands;2
GENERALITY;EconomicOperands;2
GENERALLY APPLICABLE LEVERAGE CAPITAL REQUIREMENTS;EconomicOperands;4
GENERALLY APPLICABLE RISK-BASED CAPITAL REQUIREMENTS;EconomicOperands;4
GENERAL-USE;EconomicOperands;6
GENERATE;EconomicOperands;1
GENERATED;EconomicOperands;5
GENERATES;EconomicOperands;1
GENERATING;EconomicOperands;1
GEOGRAPHIC;EconomicOperands;7
GEOGRAPHICAL BACKGROUND AGE;EconomicOperands;1
GET;EconomicOperands;3
GETTING;EconomicOperands;1
GIFT;EconomicOperands;1
GIFT CARD;EconomicOperands;1
GIRLS;EconomicOperands;1
GLOBAL;EconomicOperands;8
GLOBAL ANALYST RESEARCH SETTLEMENTS;EconomicOperands;1
GLOBAL RISK MANAGEMENT INSTITUTE;EconomicOperands;1
GLOBAL RULEMAKING TIMEFRAME;EconomicOperands;1
GOAL;EconomicOperands;3
GOALS;EconomicOperands;10
GOLD;EconomicOperands;1
GOLDEN PARACHUTE;EconomicOperands;2
GOOD;EconomicOperands;14
GOOD FAITH;EconomicOperands;19
GOOD FAITH MISTAKES;EconomicOperands;1
GOODS;EconomicOperands;27
GOVERN;EconomicOperands;4
GOVERNANCE;EconomicOperands;24
GOVERNED;EconomicOperands;4
GOVERNING;EconomicOperands;53
GOVERNMENT;EconomicOperands;124
GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;EconomicOperands;1
GOVERNMENT-ADMINISTERED;EconomicOperands;3
GOVERNMENTAL;EconomicOperands;23
GOVERNMENT-INSURED;EconomicOperands;1
GOVERNMENTS;EconomicOperands;7
GOVERNMENT-SPONSORED ENTERPRISES;EconomicOperands;2
GOVERNOR OF THE STATE;EconomicOperands;1
GOVERNORS;EconomicOperands;5
GOVERNS;EconomicOperands;4
GRACE;EconomicOperands;1
GRADE;EconomicOperands;9
GRADUAL WIND-DOWN;EconomicOperands;1
GRADUATE;EconomicOperands;4
GRAND JURY;EconomicOperands;2
GRANDFATHERED;EconomicOperands;2
GRANDFATHERED UNITARY SAVINGS AND LOAN HOLDING COMPANY;EconomicOperands;14
GRANT;EconomicOperands;48
GRANTEES;EconomicOperands;1
GRANTMAKING;EconomicOperands;1
GRANTS;EconomicOperands;21
GRAPHIC;EconomicOperands;1
GRAVITY;EconomicOperands;1
GROSS;EconomicOperands;4
GROSS REVENUES;EconomicOperands;3
GROUND;EconomicOperands;4
GROUNDS;EconomicOperands;8
GROUP;EconomicOperands;90
GROUPS;EconomicOperands;3
GROWTH;EconomicOperands;7
GUAM;EconomicOperands;4
GUARANTEE;EconomicOperands;58
GUARANTEED;EconomicOperands;17
GUARANTEED INVESTMENT CONTRACT;EconomicOperands;4
GUARANTEEING;EconomicOperands;7
GUARANTEES;EconomicOperands;11
GUARANTEES TIED;EconomicOperands;1
GUARANTY;EconomicOperands;9
GUIDANCE;EconomicOperands;25
GUIDED;EconomicOperands;1
GUIDELINE;EconomicOperands;1
GUIDELINES;EconomicOperands;47
HANDBOOK;EconomicOperands;1
HANDLE;EconomicOperands;1
HANDLER;EconomicOperands;2
HANDLING;EconomicOperands;8
HANDS;EconomicOperands;3
HAPPENING;EconomicOperands;1
HARASS;EconomicOperands;2
HARBOR;EconomicOperands;6
HARM;EconomicOperands;13
HARMONIZATION;EconomicOperands;4
HARMONIZED;EconomicOperands;1
HAZARD;EconomicOperands;3
HAZARD INSURANCE;EconomicOperands;13
HAZARDS;EconomicOperands;2
HEAD;EconomicOperands;21
HEADED;EconomicOperands;3
HEADS;EconomicOperands;2
HEALTH;EconomicOperands;35
HEAR;EconomicOperands;2
HEARD;EconomicOperands;2
HEARING;EconomicOperands;92
HEARING EXAMINING;EconomicOperands;1
HEARINGS;EconomicOperands;7
HEDGE;EconomicOperands;12
HEDGE FUND;EconomicOperands;35
HEDGE FUNDS;EconomicOperands;5
HEDGERS;EconomicOperands;2
HEDGING;EconomicOperands;14
HEDGING TRANSACTION;EconomicOperands;3
HEIGHTENED;EconomicOperands;11
HELD;EconomicOperands;85
HELP;EconomicOperands;12
HELPFUL;EconomicOperands;2
HELPING;EconomicOperands;1
HELPING PRIME;EconomicOperands;1
HIGH;EconomicOperands;16
HIGH CALIBER;EconomicOperands;1
HIGH GROWTH;EconomicOperands;1
HIGH SCHOOLS;EconomicOperands;3
HIGH-COST MORTGAGE;EconomicOperands;22
HIGHER-PRICED;EconomicOperands;1
HIGHER-RISK MORTGAGE;EconomicOperands;6
HIGH-FREQUENCY TRADING;EconomicOperands;1
HIGHLIGHTS;EconomicOperands;1
HIGH-RISK;EconomicOperands;2
HIGH-RISK TRADING;EconomicOperands;1
HIGHWAY;EconomicOperands;1
HINDER;EconomicOperands;3
HIRE;EconomicOperands;6
HIRED;EconomicOperands;1
HIRING;EconomicOperands;8
HISPANIC;EconomicOperands;1
HISTORIC;EconomicOperands;1
HISTORICAL;EconomicOperands;4
HISTORICALLY BLACK COLLEGES;EconomicOperands;1
HISTORIES;EconomicOperands;1
HISTORY;EconomicOperands;10
HOLD;EconomicOperands;17
HOLDER;EconomicOperands;22
HOLDERS;EconomicOperands;11
HOLDING;EconomicOperands;11
HOLDING COMPANIES;EconomicOperands;50
HOLDING COMPANY;EconomicOperands;10
HOLDINGS;EconomicOperands;4
HOLDS;EconomicOperands;20
HOME;EconomicOperands;96
HOME AFFORDABLE MODIFICATION PROGRAM;EconomicOperands;5
HOME OWNERS;EconomicOperands;5
HOME STATE;EconomicOperands;21
HOMEBUYERS;EconomicOperands;11
HOMELAND SECURITY;EconomicOperands;1
HOMEOWNER;EconomicOperands;4
HOMEOWNERS;EconomicOperands;12
HOMEOWNERS FACING;EconomicOperands;1
HOMEOWNERSHIP;EconomicOperands;11
HOMEOWNERSHIP COUNSELING;EconomicOperands;15
HOMES;EconomicOperands;8
HONORED;EconomicOperands;1
HOST;EconomicOperands;1
HOTLINE;EconomicOperands;9
HOURS;EconomicOperands;2
HOUSE;EconomicOperands;3
HOUSE BUILT;EconomicOperands;1
HOUSE OF REPRESENTATIVES;EconomicOperands;37
HOUSEHOLD;EconomicOperands;6
HOUSEHOLDS;EconomicOperands;5
HOUSES;EconomicOperands;2
HOUSING;EconomicOperands;113
HOUSING MARKET;EconomicOperands;1
HUD;EconomicOperands;7
HUD/FHA BOOKLET;EconomicOperands;1
HUD-APPROVED;EconomicOperands;2
HUD-APPROVED COUNSELING AGENCY;EconomicOperands;2
HUMAN;EconomicOperands;4
HUMAN RIGHTS;EconomicOperands;6
HUMANITARIAN;EconomicOperands;1
HVCC;EconomicOperands;5
HYBRID;EconomicOperands;15
HYBRID ADJUSTABLE RATE MORTGAGE;EconomicOperands;6
IDENTIFIABLE;EconomicOperands;12
IDENTIFICATION;EconomicOperands;28
IDENTIFIER;EconomicOperands;3
IDENTIFIERS;EconomicOperands;1
IDENTIFIES;EconomicOperands;6
IDENTIFY;EconomicOperands;61
IDENTIFYING;EconomicOperands;28
IDENTITY;EconomicOperands;21
IFI;EconomicOperands;31
ILL;EconomicOperands;2
ILLEGALITY;EconomicOperands;1
ILLIQUID;EconomicOperands;3
ILLIQUID FUND;EconomicOperands;5
ILLNESS;EconomicOperands;1
IMMATERIAL;EconomicOperands;1
IMMEDIATE;EconomicOperands;7
IMMUNITIES;EconomicOperands;1
IMPACT;EconomicOperands;65
IMPACT ON FINANCIAL STABILITY;EconomicOperands;1
IMPACTED;EconomicOperands;1
IMPACTS;EconomicOperands;4
IMPAIR;EconomicOperands;8
IMPART;EconomicOperands;2
IMPARTED;EconomicOperands;1
IMPARTIAL;EconomicOperands;2
IMPARTING;EconomicOperands;1
IMPEDE;EconomicOperands;3
IMPEDIMENTS;EconomicOperands;2
IMPLEMENT;EconomicOperands;55
IMPLEMENT CONFLICT-OF-INTEREST;EconomicOperands;3
IMPLEMENTATION;EconomicOperands;49
IMPLEMENTATION EXPENSES;EconomicOperands;5
IMPLEMENTATIONS;EconomicOperands;1
IMPLEMENTS;EconomicOperands;1
IMPLICATIONS;EconomicOperands;4
IMPLICIT;EconomicOperands;1
IMPLIED;EconomicOperands;1
IMPLYING;EconomicOperands;2
IMPORTANCE;EconomicOperands;13
IMPORTANT;EconomicOperands;2
IMPORTED;EconomicOperands;1
IMPOSED;EconomicOperands;76
IMPOSING;EconomicOperands;14
IMPOSING PRUDENTIAL;EconomicOperands;2
IMPOSITION;EconomicOperands;9
IMPOUND;EconomicOperands;21
IMPRISONED;EconomicOperands;3
IMPRISONMENT;EconomicOperands;1
IMPROVE;EconomicOperands;28
IMPROVED;EconomicOperands;2
IMPROVEMENT;EconomicOperands;5
IMPROVEMENTS;EconomicOperands;15
IMPROVING;EconomicOperands;6
IMPROVING CONSISTENCY;EconomicOperands;1
IMPRUDENT ORIGINATION;EconomicOperands;1
IN CONCERT;EconomicOperands;1
IN DANGER OF DEFAULT;EconomicOperands;20
INABILITY;EconomicOperands;2
INACCURACY;EconomicOperands;1
INACCURACY CONTRIBUTED;EconomicOperands;1
INACCURATE;EconomicOperands;9
INACTION;EconomicOperands;4
INAPPLICABLE;EconomicOperands;1
INAPPROPRIATE;EconomicOperands;4
INCARCERATION;EconomicOperands;2
INCENTIVE;EconomicOperands;8
INCENTIVE-BASED;EconomicOperands;5
INCENTIVES;EconomicOperands;15
INCEPTION;EconomicOperands;4
INCIDENCE;EconomicOperands;1
INCIDENT;EconomicOperands;2
INCIDENTAL;EconomicOperands;26
INCIDENTS;EconomicOperands;1
INCLUDE;EconomicOperands;261
INCLUDED;EconomicOperands;26
INCLUDES;EconomicOperands;75
INCOME;EconomicOperands;54
INCOMES;EconomicOperands;1
INCOMPLETE;EconomicOperands;5
INCONSISTENCY;EconomicOperands;10
INCONSISTENT;EconomicOperands;1
INCONVENIENCES;EconomicOperands;1
INCORPORATED;EconomicOperands;19
INCORPORATES;EconomicOperands;1
INCORPORATION;EconomicOperands;3
INCREASING;EconomicOperands;11
INCREMENTAL;EconomicOperands;4
INCREMENTALLY;EconomicOperands;1
INCUBATOR;EconomicOperands;1
INCUR;EconomicOperands;8
INCURRED;EconomicOperands;28
INCURRING;EconomicOperands;1
INCURS;EconomicOperands;3
INDEBTEDNESS;EconomicOperands;7
INDEMNIFICATION AGREEMENT;EconomicOperands;3
INDEMNIFY;EconomicOperands;3
INDENTURE;EconomicOperands;1
INDEPENDENCE;EconomicOperands;37
INDEPENDENT;EconomicOperands;68
INDEPENDENTLY;EconomicOperands;3
INDEPENDENTLY PROCURED INSURANCE;EconomicOperands;4
IN-DEPTH;EconomicOperands;6
INDEX;EconomicOperands;46
INDEXED;EconomicOperands;5
INDICATE;EconomicOperands;3
INDICATING;EconomicOperands;2
INDICATORS;EconomicOperands;3
INDICES;EconomicOperands;6
INDICTMENT;EconomicOperands;1
INDIRECT;EconomicOperands;14
INDIVIDUAL;EconomicOperands;124
INDIVIDUAL PREVAILING;EconomicOperands;2
INDIVIDUALLY;EconomicOperands;7
INDIVIDUALS;EconomicOperands;57
INDUCE;EconomicOperands;6
INDUCED;EconomicOperands;1
INDUCES;EconomicOperands;1
INDUCING;EconomicOperands;2
INDUSTRIAL BANK;EconomicOperands;7
INDUSTRIAL LOAN COMPANIES;EconomicOperands;1
INDUSTRY;EconomicOperands;25
INDUSTRY INPUT;EconomicOperands;1
INEFFICIENCIES;EconomicOperands;1
INEFFICIENCY;EconomicOperands;1
INFERENCE;EconomicOperands;2
INFLATION;EconomicOperands;12
INFLUENCE;EconomicOperands;2
INFLUENCED;EconomicOperands;4
INFLUENCING;EconomicOperands;4
INFORM;EconomicOperands;11
INFORMALLY;EconomicOperands;1
INFORMATION;EconomicOperands;731
INFORMATION TECHNOLOGY;EconomicOperands;1
INFORMATIONAL PARTITIONS;EconomicOperands;3
INFORMATIONALLY;EconomicOperands;1
INFORMATION-SHARING;EconomicOperands;10
INFORMATIVE;EconomicOperands;1
INFORMED;EconomicOperands;11
INFORMING;EconomicOperands;2
INFRASTRUCTURE;EconomicOperands;1
ING BANK;EconomicOperands;1
INHABITANT;EconomicOperands;1
INHERENT;EconomicOperands;2
INHIBIT;EconomicOperands;3
INITIAL;EconomicOperands;46
INITIAL PUBLIC OFFERINGS;EconomicOperands;1
INITIATE;EconomicOperands;30
INITIATED;EconomicOperands;13
INITIATES;EconomicOperands;3
INITIATING;EconomicOperands;6
INITIATING NEGOTIATIONS;EconomicOperands;1
INITIATION;EconomicOperands;6
INITIATIVE;EconomicOperands;14
INITIATIVES;EconomicOperands;9
INJUNCTION;EconomicOperands;10
INJUNCTIONS;EconomicOperands;3
INJUNCTIVE;EconomicOperands;3
INJURY;EconomicOperands;5
IN-KIND;EconomicOperands;6
INNER-CITY;EconomicOperands;1
INNOVATION;EconomicOperands;4
INNOVATIONS;EconomicOperands;1
INPUT;EconomicOperands;6
INPUTS;EconomicOperands;3
INQUIRE;EconomicOperands;1
INQUIRIES;EconomicOperands;3
INQUIRY;EconomicOperands;9
INSIDER;EconomicOperands;6
INSIDER TRADING;EconomicOperands;1
INSIDERS;EconomicOperands;2
INSIGHTS;EconomicOperands;1
INSOLVENCY;EconomicOperands;34
INSOLVENT;EconomicOperands;18
INSPECT;EconomicOperands;1
INSPECTED;EconomicOperands;2
INSPECTING;EconomicOperands;1
INSPECTION;EconomicOperands;39
INSPECTIONS;EconomicOperands;19
INSPECTOR;EconomicOperands;67
INSPECTORS;EconomicOperands;12
INSTALLED;EconomicOperands;1
INSTALLMENT;EconomicOperands;6
INSTALLMENTS;EconomicOperands;3
INSTANCE;EconomicOperands;1
INSTANCES;EconomicOperands;1
INSTANT MESSAGES;EconomicOperands;2
INSTITUTE;EconomicOperands;8
INSTITUTION;EconomicOperands;67
INSTITUTION OF HIGHER EDUCATION;EconomicOperands;5
INSTITUTION-AFFILIATED;EconomicOperands;5
INSTITUTIONAL;EconomicOperands;7
INSTITUTIONAL SAFEGUARDS;EconomicOperands;3
INSTITUTIONS;EconomicOperands;74
INSTRUCT;EconomicOperands;3
INSTRUCTED;EconomicOperands;1
INSTRUCTION;EconomicOperands;1
INSTRUCTIONS;EconomicOperands;3
INSTRUCTS;EconomicOperands;1
INSTRUMENT;EconomicOperands;28
INSTRUMENT SOLD;EconomicOperands;1
INSTRUMENTALITIES;EconomicOperands;1
INSTRUMENTALITY;EconomicOperands;24
INSTRUMENTS;EconomicOperands;40
INSUFFICIENCY;EconomicOperands;8
INSURABILITY;EconomicOperands;4
INSURANCE;EconomicOperands;231
INSURANCE COMPANY;EconomicOperands;31
INSURANCE INSTITUTE OF AMERICA;EconomicOperands;2
INSURANCE REGULATION;EconomicOperands;6
INSURE;EconomicOperands;5
INSURED;EconomicOperands;78
INSURED BANK;EconomicOperands;10
INSURED BRANCH;EconomicOperands;3
INSURED CREDIT UNION;EconomicOperands;34
INSURED DEPOSITORY INSTITUTION;EconomicOperands;173
INSUREDS;EconomicOperands;7
INSUREDS TAXABLE PREMIUM;EconomicOperands;1
INSURER;EconomicOperands;35
INSURERS;EconomicOperands;9
INSURING;EconomicOperands;5
INTEGRAL;EconomicOperands;1
INTEGRATED;EconomicOperands;5
INTEGRITY;EconomicOperands;36
INTELLECTUAL;EconomicOperands;1
INTENDED;EconomicOperands;18
INTENDS;EconomicOperands;3
INTENT;EconomicOperands;16
INTENTION;EconomicOperands;5
INTENTIONAL;EconomicOperands;3
